time_ni,acel_ni
32.365,-2.713237389
32.375,-3.458546313
32.385,-4.596055238
32.395,-5.498364162
32.405,-7.145873086
32.415,-7.45968201
32.425,-7.459690934
32.435,-7.145899859
32.445,-6.714408783
32.455,-6.008317707
32.465,-5.027626631
32.475,-3.772435555
32.485,-2.477944479
32.495,-1.183453404
32.505,-0.006662328
32.515,4.935828748
32.525,1.405419824
32.535,2.8176109
32.545,6.269501975
32.555,5.249593051
32.565,6.740184127
32.575,7.014775203
32.585,6.426366279
32.595,5.916457354
32.605,5.40644843
32.615,5.249539506
32.625,5.092630582
32.635,4.818021658
32.645,4.229612733
32.655,3.288203809
32.665,2.307494885
32.675,1.562185961
32.685,0.346177037
32.695,-1.026731887
32.705,-2.556640812
32.715,-3.223449736
32.725,-4.12565866
32.735,-5.184767584
32.745,-5.733976508
32.755,-6.636185433
32.765,-7.224594357
32.775,-7.146203281
32.785,-6.950012205
32.795,-6.518521129
32.805,-5.224130054
32.815,-4.008038978
32.825,-2.831247902
32.835,-1.419156826
32.845,-0.20316575
32.855,2.738825325
32.865,2.425016401
32.875,2.425007477
32.885,4.425598553
32.895,5.170889629
32.905,5.876980705
32.915,6.66147178
32.925,6.465362856
32.935,6.269153932
32.945,5.955345008
32.955,5.955336084
32.965,5.602327159
32.975,5.249218235
32.985,4.425509311
32.995,3.601700387
33.005,2.267991463
33.015,1.444282538
33.025,-0.164026386
33.035,-1.69393531
33.045,-2.949144234
33.055,-3.929853158
33.065,-4.910562083
33.075,-6.008871007
33.085,-6.518779931
33.095,-7.067988855
33.105,-7.381797779
33.115,-7.028806703
33.125,-6.715015628
33.135,-6.322724552
33.145,-5.577433476
33.155,-4.6360424
33.165,-3.459251324
33.175,-2.321660249
33.185,-1.144869173
33.195,-0.046578097
33.205,0.659512979
33.215,2.542404055
33.225,5.44519513
33.235,4.778286206
33.245,6.033577282
33.255,6.818068358
33.265,6.582659434
33.275,6.38655051
33.285,5.837341585
33.295,5.680432661
33.305,5.209723737
33.315,4.739014813
33.325,3.876005889
33.335,3.052196964
33.345,1.95388804
33.355,1.051679116
33.365,0.267170192
33.375,-1.066538732
33.385,-2.321847657
33.395,-3.341756581
33.405,-4.322465505
33.415,-5.342274429
33.425,-6.048383353
33.435,-6.636792278
33.445,-7.186001202
33.455,-7.068310126
33.465,-6.87221905
33.475,-6.323027974
33.485,-5.656236898
33.495,-4.714745823
33.505,-3.734154747
33.515,-2.635763671
33.525,-1.302072595
33.535,-0.086081519
33.545,1.286909556
33.555,0.894600632
33.565,3.130491708
33.575,4.856482784
33.585,6.73927386
33.595,6.621664935
33.605,6.739256011
33.615,5.837047087
33.625,5.562438163
33.635,5.444829239
33.645,5.013320314
33.655,4.58181139
33.665,3.758002466
33.675,2.541993542
33.685,1.757484618
33.695,0.776775694
33.705,-0.478433231
33.715,-2.008342155
33.725,-3.224351079
33.735,-3.930460003
33.745,-4.754168927
33.755,-5.538777852
33.765,-5.970286776
33.775,-6.4801957
33.785,-6.754804624
33.795,-6.833313548
33.805,-6.558722473
33.815,-6.009531397
33.825,-5.381940321
33.835,-4.165849245
33.845,-2.949858169
33.855,-1.576967094
33.865,-0.204076018
33.875,0.894315058
33.885,3.483206134
33.895,2.54179721
33.905,4.150088286
33.915,5.169979361
33.925,6.111370437
33.935,6.542861513
33.945,6.268252589
33.955,5.915243665
33.965,5.99363474
33.975,5.758325816
33.985,5.326816892
33.995,4.816807968
34.005,2.894699044
34.015,1.796390119
34.025,0.854981195
34.035,-0.439527729
34.045,-1.734036653
34.055,-2.989245577
34.065,-3.773854502
34.075,-4.911463426
34.085,-5.65677235
34.095,-6.323581274
34.105,-6.794290198
34.115,-7.029699122
34.125,-6.912008047
34.135,-6.519716971
34.145,-6.127525895
34.155,-5.303734819
34.165,-4.362343743
34.175,-3.224752668
34.185,-1.969561592
34.195,-0.792770516
34.205,0.50172056
34.215,4.581311636
34.225,2.031602711
34.235,3.325993787
34.245,5.012784863
34.255,5.601175939
34.265,6.503367015
34.275,6.58175809
34.285,6.346449166
34.295,5.797240242
34.305,5.601131318
34.315,5.365722394
34.325,5.16961347
34.335,4.345804545
34.345,3.443595621
34.355,2.541386697
34.365,1.482277773
34.375,0.697768849
34.385,-0.361440076
34.395,-1.616649
34.405,-3.421057924
34.415,-4.558666848
34.425,-5.460875772
34.435,-5.970884697
34.445,-6.755393621
34.455,-6.951502545
34.465,-6.755411469
34.475,-6.520020393
34.485,-6.206229317
34.495,-5.578638242
34.505,-4.754847166
34.515,-3.61735609
34.525,-2.479765014
34.535,-1.420673938
34.545,-0.204682863
34.555,1.011408213
34.565,2.462699289
34.575,2.031290365
34.585,4.698681441
34.595,5.012472516
34.605,5.993063592
34.615,6.738354668
34.625,6.895345744
34.635,6.46383682
34.645,6.306927895
34.655,6.228418971
34.665,5.796910047
34.675,5.090801123
34.685,4.267092199
34.695,3.286383275
34.705,1.99187435
34.715,1.050465426
34.725,-0.204843498
34.735,-1.538552422
34.745,-2.519161346
34.755,-3.421370271
34.765,-4.323679195
34.775,-5.265088119
34.785,-5.931897043
34.795,-6.794905967
34.805,-7.344114892
34.815,-7.148023816
34.825,-6.59883274
34.835,-6.167341664
34.845,-5.265150588
34.855,-3.931459513
34.865,-2.872368437
34.875,-1.342477361
34.885,-0.204986285
34.895,3.482304791
34.905,1.991695867
34.915,2.305486942
34.925,4.227578018
34.935,4.933669094
34.945,5.71826017
34.955,6.620451246
34.965,6.424242321
34.975,6.228133397
34.985,5.600524473
34.995,5.639715549
35.005,5.325906625
35.015,4.8943977
35.025,4.149088776
35.035,3.168379852
35.045,2.148470928
35.055,1.207062004
35.065,0.265653079
35.075,-1.028855845
35.085,-2.127264769
35.095,-3.107873693
35.105,-4.049382617
35.115,-4.951591541
35.125,-5.618400466
35.135,-6.16760939
35.145,-6.677518314
35.155,-6.834527238
35.165,-6.873736162
35.175,-6.520645087
35.185,-6.049954011
35.195,-4.951662935
35.205,-2.244971859
35.215,-0.793680783
35.225,0.461610292
35.235,3.011301368
35.245,2.815192444
35.255,2.77598352
35.265,4.619574596
35.275,5.796365671
35.285,5.757156747
35.295,6.580847823
35.305,6.070938899
35.315,5.482529975
35.325,5.443321051
35.335,5.325612126
35.345,4.854903202
35.355,4.266494278
35.365,3.442685354
35.375,2.50127643
35.385,1.481367505
35.395,0.147658581
35.405,-1.068350343
35.415,-2.402159267
35.425,-3.147468191
35.435,-3.696577116
35.445,-4.59878604
35.455,-5.383394964
35.465,-5.971803888
35.475,-6.442512812
35.485,-6.638621737
35.495,-6.599430661
35.505,-6.403339585
35.515,-5.971848509
35.525,-4.951957433
35.535,-3.775166357
35.545,-2.519875282
35.555,-1.186184206
35.565,0.02980687
35.575,1.128097946
35.585,3.834789022
35.595,3.638580097
35.605,5.482271173
35.615,5.835262249
35.625,6.188353325
35.635,5.835244401
35.645,5.403735476
35.655,5.482226552
35.665,5.168417628
35.675,4.697708704
35.685,4.26619978
35.695,3.599290856
35.705,2.893181931
35.715,2.187173007
35.725,1.402564083
35.735,0.343455159
35.745,-0.833353765
35.755,-2.08856269
35.765,-3.186971614
35.775,-4.049980538
35.785,-4.952189462
35.795,-5.775898386
35.805,-6.364307311
35.815,-6.913516235
35.825,-6.952725159
35.835,-6.599734083
35.845,-6.364343007
35.855,-5.932851932
35.865,-4.795360856
35.875,-3.85386978
35.885,-2.520178704
35.895,-1.186487628
35.905,0.108003448
35.915,1.167094523
35.925,4.383685599
35.935,2.892976675
35.945,3.952167751
35.955,5.325058827
35.965,6.580249902
35.975,6.305740978
35.985,6.423332054
35.995,5.40342313
36.005,5.168114206
36.015,4.815005281
36.025,4.383596357
36.035,3.716687433
36.045,2.853678509
36.055,1.912269585
36.065,1.12766066
36.075,0.068551736
36.085,-1.265157188
36.095,-2.520366112
36.105,-3.422575036
36.115,-4.24638396
36.125,-5.070192885
36.135,-5.815501809
36.145,-6.364610733
36.155,-6.756919657
36.165,-6.874628581
36.175,-6.796137506
36.185,-6.32544643
36.195,-5.972455354
36.205,-4.952564278
36.215,-3.775773202
36.225,-2.716682127
36.235,-1.343691051
36.245,-0.166899975
36.255,1.009891101
36.265,4.461782177
36.275,2.461173252
36.285,3.637964328
36.295,5.638555404
36.305,6.22694648
36.315,6.305437556
36.325,6.540728632
36.335,5.952319707
36.345,5.795410783
36.355,5.324701859
36.365,4.736292935
36.375,4.422484011
36.385,3.834075086
36.395,2.225766162
36.405,1.519657238
36.415,0.421348314
36.425,-0.71626061
36.435,-1.853869535
36.445,-2.952178459
36.455,-3.736787383
36.465,-4.717396307
36.475,-5.658905231
36.485,-6.129614156
36.495,-6.83572308
36.505,-6.796432004
36.515,-6.678740928
36.525,-6.364949852
36.535,-5.815858776
36.545,-5.109767701
36.555,-3.932976625
36.565,-2.716985549
36.575,-1.461694473
36.585,-0.324103397
36.595,0.774187678
36.605,3.598478754
36.615,1.75486983
36.625,3.480760906
36.635,5.442151982
36.645,5.442143057
36.655,6.383534133
36.665,6.579625209
36.675,6.069716285
36.685,5.873607361
36.695,5.677398437
36.705,5.402789512
36.715,5.285180588
36.725,4.853671664
36.735,4.06906274
36.745,3.088453816
36.755,1.950844891
36.765,0.577935967
36.775,-1.461872957
36.785,-3.070181881
36.795,-4.992290805
36.805,-5.85529973
36.815,-6.875208654
36.825,-7.385117578
36.835,-7.581326502
36.845,-7.228235426
36.855,-7.189044351
36.865,-6.718353275
36.875,-5.973062199
36.885,-4.796271123
36.895,-3.619480047
36.905,-2.050388971
36.915,-0.598997896
36.925,0.61699318
36.935,1.950684256
36.945,4.421975332
36.955,4.068866408
36.965,4.853457483
36.975,6.461748559
36.985,6.579339635
36.995,6.853930711
37.005,6.147821787
37.015,5.794812862
37.025,5.834003938
37.035,5.598695014
37.045,4.97108609
37.055,4.382677166
37.065,3.362768241
37.075,2.107459317
37.085,1.205250393
37.095,-0.128458531
37.105,-1.854467455
37.115,-3.305876379
37.125,-4.404185304
37.135,-5.384894228
37.145,-6.247903152
37.155,-6.875512076
37.165,-7.267721
37.175,-7.267729925
37.185,-6.953938849
37.195,-6.640147773
37.205,-5.031856697
37.215,-4.011965621
37.225,-2.756774546
37.235,-1.30538347
37.245,-0.010892394
37.255,1.048198682
37.265,6.343789758
37.275,2.303380833
37.285,3.950971909
37.295,5.637662985
37.305,5.794554061
37.315,6.304545137
37.325,6.539836213
37.335,5.755327288
37.345,5.951418364
37.355,5.51990944
37.365,5.127700516
37.375,4.578491592
37.385,3.872382667
37.395,2.813273743
37.405,1.714864819
37.415,0.891155895
37.425,-0.364153029
37.435,-1.501661954
37.445,-2.756970878
37.455,-4.129879802
37.465,-4.953688726
37.475,-6.20889765
37.485,-6.836606575
37.495,-7.346515499
37.505,-7.464224423
37.515,-7.189633347
37.525,-6.915042271
37.535,-6.326651195
37.545,-5.34596012
37.555,-4.286869044
37.565,-3.149377968
37.575,-1.776386892
37.585,-0.521195816
37.595,0.616395259
37.605,2.146186335
37.615,4.892077411
37.625,4.695968487
37.635,6.304259563
37.645,6.343450638
37.655,6.500341714
37.665,6.14723279
37.675,5.284323866
37.685,5.088114942
37.695,5.009706017
37.705,4.538997093
37.715,3.989788169
37.725,3.401379245
37.735,2.577570321
37.745,1.910761397
37.755,1.047752472
37.765,0.067043548
37.775,-1.188165376
37.785,-2.4042743
37.795,-3.934083224
37.805,-4.797092149
37.815,-5.738501073
37.825,-6.326909997
37.835,-6.797618921
37.845,-7.229127845
37.855,-6.75843677
37.865,-6.523045694
37.875,-6.170054618
37.885,-5.307063542
37.895,-4.130272466
37.905,-2.67888139
37.915,-1.462890315
37.925,-0.050799239
37.935,1.753691837
37.945,3.087382913
37.955,4.303373989
37.965,4.264165064
37.975,5.71555614
37.985,6.146947216
37.995,6.656938292
38.005,5.637029368
38.015,5.519320443
38.025,4.891711519
38.035,4.107202595
38.045,3.597193671
38.055,2.891084747
38.065,2.106575822
38.075,0.890566898
38.085,-0.207842026
38.095,-1.22775095
38.105,-2.482959874
38.115,-3.698968798
38.125,-4.875777723
38.135,-6.052586647
38.145,-6.640995571
38.155,-7.229404495
38.165,-7.425613419
38.175,-7.033322344
38.185,-6.797931268
38.195,-6.209540192
38.205,-5.425049116
38.215,-4.16975804
38.225,-2.796866965
38.235,-1.463175889
38.245,-0.090284813
38.255,3.989306263
38.265,1.243397339
38.275,2.773288414
38.285,5.28377949
38.295,5.754470566
38.305,6.264361642
38.315,7.048952718
38.325,6.656643794
38.335,6.225134869
38.345,5.675925945
38.355,5.597517021
38.365,5.283708097
38.375,4.577599173
38.385,3.871490248
38.395,2.773181324
38.405,0.7333724
38.415,-0.482636524
38.425,-1.659445448
38.435,-2.875554373
38.445,-3.973863297
38.455,-4.915372221
38.465,-5.778281145
38.475,-6.366690069
38.485,-6.876698994
38.495,-6.994407918
38.505,-6.719816842
38.515,-6.445225766
38.525,-5.97453469
38.535,-5.189943614
38.545,-4.170052539
38.555,-3.189461463
38.565,-2.012670387
38.575,-0.796679311
38.585,2.027711765
38.595,1.63540284
38.605,2.302193916
38.615,4.341984992
38.625,4.695076068
38.635,6.107167144
38.645,6.460258219
38.655,6.067949295
38.665,5.832540371
38.675,5.244131447
38.685,5.283422523
38.695,5.361813598
38.705,5.126504674
38.715,4.49879575
38.725,3.949686826
38.735,3.125877902
38.745,2.184468978
38.755,1.399860053
38.765,0.066151129
38.775,-1.149857795
38.785,-2.601266719
38.795,-3.895775643
38.805,-5.817884568
38.815,-6.602393492
38.825,-7.308502416
38.835,-7.54381134
38.845,-7.347720264
38.855,-6.955429189
38.865,-6.367038113
38.875,-5.543347037
38.885,-4.366555961
38.895,-3.072064885
38.905,-1.73837381
38.915,-0.208582734
38.925,1.046708342
38.935,2.144999418
38.945,4.420190494
38.955,3.32178157
38.965,4.851672645
38.975,5.440063721
38.985,6.734454797
38.995,6.067645873
39.005,5.557636949
39.015,5.126228024
39.025,5.0085191
39.035,4.655410176
39.045,4.223901252
39.055,3.753192328
39.065,3.164783403
39.075,2.419474479
39.085,1.438865555
39.095,0.575856631
39.105,-0.208752293
39.115,-1.189361217
39.125,-2.130870142
39.135,-3.150779066
39.145,-4.40598799
39.155,-5.504396914
39.165,-6.288905838
39.175,-7.034214763
39.185,-7.269523687
39.195,-7.112632611
39.205,-6.524241535
39.215,-5.778950459
39.225,-4.798359384
39.235,-3.660768308
39.245,-2.327077232
39.255,-0.914886156
39.265,0.30110492
39.275,1.517095995
39.285,5.675087071
39.295,3.282278147
39.305,4.106069223
39.315,5.439760299
39.325,6.616551375
39.335,6.42034245
39.345,6.498833526
39.355,6.028124602
39.365,6.106515678
39.375,5.478906754
39.385,5.243497829
39.395,4.341288905
39.405,3.635179981
39.415,2.654571057
39.425,1.634662133
39.435,0.653953208
39.445,-0.640555716
39.455,-1.97426464
39.465,-3.033373564
39.475,-3.974782488
39.485,-5.190791413
39.495,-6.250000337
39.505,-6.877609261
39.515,-7.387518185
39.525,-7.426827109
39.535,-7.034536033
39.545,-6.681444958
39.555,-6.171553882
39.565,-5.347762806
39.575,-4.32797173
39.585,-3.151180654
39.595,-2.013589579
39.605,0.614601497
39.615,2.065992573
39.625,3.085883649
39.635,3.007374725
39.645,4.4979658
39.655,5.753256876
39.665,6.890847952
39.675,6.498539028
39.685,6.106230104
39.695,5.360921179
39.705,5.282512255
39.715,5.164803331
39.725,4.811694407
39.735,4.184085483
39.745,3.281876559
39.755,2.458067634
39.765,1.71275871
39.775,0.928249786
39.785,-0.013159138
39.795,-1.346868062
39.805,-2.876776987
